Customer Code,Customer Name,Country Name,Employee ,Customer Type
C0681,LUCY ENTERPRISES CORP,LIBERIA,MAAZ AHMED,Potential
C1494,Lykiardopulo,UNITED KINGDOM,Unassigned,Potential
C0748,LYRA MARITIME SA-MAI,GEORGIA,Unassigned,Potential
C0652,LYRAS MARITIME,UNITED KINGDOM,Unassigned,Potential
C0453,M PALLONJI SHIPPING PVT  LTD,INDIA,Unassigned,Potential
C2020,M/s Simtra International L.L.C,UNITED ARAB EMIRATES,Unassigned,Potential
C2695,MABROOKA TRADING & MARITIME c/o MOVERS TRADING and MARITIME TRANSPORTATION CO.,QATAR,ARZU,Potential
C1548,Macs Cross Trading Hamburg,GERMANY,Unassigned,Potential
C1430,Maddox,SWITZERLAND,Unassigned,Potential
C1203,MAERSK LINE,DENMARK,Unassigned,Potential
C0663,MAERSK LINE A/S,DENMARK,Unassigned,Potential
C2021,MAG Container Lines Co. LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0101,MAG CONTAINER LINES LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1721,Mag Container Lines LLC (UAE),UNITED ARAB EMIRATES,Unassigned,Potential
V0548,MAJESTIC MARITIME SERVICES PTE LTD,SINGAPORE,VALERIO,Potential
C2322,MAJOR BUNKER,,Unassigned,Potential
V0595,MANARAMA PTE LTD,,Unassigned,Potential
V0596,MANERAMA PTE LTD,,Unassigned,Potential
C1397,Manisa Bulk,UNITED KINGDOM,Unassigned,Potential
C2023,"Mansel Oil Ltd, DA-Desk",UNITED ARAB EMIRATES,Unassigned,Potential
C0273,MANSEL SHIPPING CO,GEORGIA,Unassigned,Potential
C2113,MANTA DENİZCİLİK NAKLİYAT VE TİC. LTD ŞTİ.,TURKEY,Unassigned,Potential
C1515,Maran Gas,GEORGIA,Unassigned,Potential
C0680,MARAN TANKERS MANAGEMENT INC,GEORGIA,STELLA,Potential
C2024,Marco Shipping Agency LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1475,Marichart,TURKEY,Unassigned,Potential
C0898,Marin Oil International Ltd,,SATNAM,Potential
C2384,MARIN SELATAN SDN BHD,,SATNAM,Potential
C0712,MARINA KUNZITE SHIPPING LTD,HONG KONG,Unassigned,Potential
C2025,Marine Capabilities - MarCap LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1829,Marine Capabilities- MARCAP L.L.C,UNITED ARAB EMIRATES,Unassigned,Potential
C1345,Marine Capital Ltd,UNITED KINGDOM,Unassigned,Potential
C0896,Marine Core and Charter LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2026,Marine Energy Arabia LLC,UNITED ARAB EMIRATES,Unassigned,Potential
V0662,Marine Energy Europe AS,,Unassigned,Potential
C2027,MARINE ENGINEERING DIVING SERVICES,UNITED ARAB EMIRATES,Unassigned,Potential
C2028,Marine Logistics Solutions LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1685,MARINE MASTER OFFSHORE SERVICES W.L.L/GIANTS MARINE SERVICES W.L.L,QATAR,Unassigned,Potential
C1895,Marine Services Co Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C2029,Marine Shipping Line FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C2177,Marineoil,,Unassigned,Potential
C2260,Marineoil Bunkering Services Ltd,TURKEY,Unassigned,Potential
V0316,Marineoil Bunkering Services Ltd.,UNITED KINGDOM,Unassigned,Potential
MARINSA DENIZCILIK,MARINSA DENIZCILIK,TURKEY,ARZU,Potential
C2114,MARINSA DENIZCILIK A.S.,TURKEY,ARZU,Potential
C0244,MARISO CORPORATION,"KOREA, REPUBLIC OF",HYUKMIN,Potential
V0553,MARITIME BROKERAGE AND TRADING CORPORATION,ISTANBUL,Unassigned,Potential
C0499,MARITIME BUNKERING LTD,,SATNAM,Potential
C1406,"Maritimus shipping, LLC",UNITED KINGDOM,Unassigned,Potential
C0507,MARIYAM MARINE SERVICES PVT LTD,INDIA,Unassigned,Potential
C2031,Marlin Marine,UNITED ARAB EMIRATES,Unassigned,Potential
C1573,Marlow Navigation Co. Ltd.,CYPRUS,Unassigned,Potential
C1624,Marmedsa,SPAIN,Unassigned,Potential
C2442,Marnavi S.P.A,ITALY,VALERIO,Potential
C0458,MARNAVI SHIPPING MANAGEMENT PVT LTD,INDIA,Unassigned,Potential
C2159,Maroos Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C1781,Maroos Shipping Co,UNITED ARAB EMIRATES,Unassigned,Potential
C1828,Maroos Shipping Co. LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1303,MAROOS SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1266,MARTRADE SHIPPING DMCCO,UNITED ARAB EMIRATES,Unassigned,Potential
C1643,Maruba,ARGENTINA,Unassigned,Potential
C022618,Marubeni,UNITED KINGDOM,Unassigned,Potential
C2250,Marubeni Corporation,,SATNAM,Potential
C0895,Marubeni India Pvt. Ltd.,INDIA,Unassigned,Potential
C2844,MARUBENI INTERNATIONAL PETROLEUM (SINGAPORE) PTE LTD,,Unassigned,Potential
C1325,MARWAN SHIPPING & TRADING,UNITED ARAB EMIRATES,Unassigned,Potential
C1891,Marwan Shipping & Trading Co,UNITED ARAB EMIRATES,KUROSH,Potential
C1265,MASHAL SHIPPING AGENCY LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0272,MASTER SEATRADE SA,GEORGIA,Unassigned,Potential
C1741,Matski Maritime LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1568,Maxal shipping,RUSSIAN FEDERATION,Unassigned,Potential
C2290,Maxum,,SATNAM,Potential
C0259,MAY TANKER SDN BHD,MALAYSIA,WILL ZHANG,Potential
C1366,MB Shipping Ltd,EUROPEAN UNION,Unassigned,Potential
C0459,MC SHIPPING LTD,JAPAN,Unassigned,Potential
C1385,MCE KARGO,TURKEY,Unassigned,Potential
C1309,MCLYN OFFSHORE,UNITED ARAB EMIRATES,Unassigned,Potential
C2656,MD MARITIME JOINT STOCK COMPANY,VIETNAM,CHONG HAN,Potential
C0102,ME KONG SHIPPING JOINT STOCK COMPANY,VIETNAM,Unassigned,Potential
C1450,Med Logistics (Malta) Ltd (Medlog),MALTA,Unassigned,Potential
C1705,MEDCO,QATAR,Unassigned,Potential
C0743,MEDHANDY SHIPPING LTD,GEORGIA,Unassigned,Potential
C1631,Mediterranea di Navigazione S.p.A.,ITALY,Unassigned,Potential
C2211,Mediterranean Eastern Enterprises Pte Ltd,,SATNAM,Potential
C0695,MEDITERRANEAN SHIPPING COMPANY (MSC) SA,SWITZERLAND,STELLA,Potential
C1695,Mega Marine W.L.L,BAHRAIN,Unassigned,Potential
C0103,MEGA TRADE LINKS (S) PTE LTD,INDIA,WILL ZHANG,Potential
C0753,MELODY SHIPPING SA,TURKEY,MAAZ AHMED,Potential
C2033,MENA ENERGY DMCC,UNITED ARAB EMIRATES,MALEK,Potential
C1378,Menkent,EUROPEAN UNION,Unassigned,Potential
C1214,MERAMAR SHIPPING AND TRADING,UNITED ARAB EMIRATES,Unassigned,Potential
C0348,MERCATOR LIMITED,INDIA,Unassigned,Potential
C0104,MERCHANT OVERSEAS LOGISTICS PTE LTD,SINGAPORE,Unassigned,Potential
C1804,Mercury General Trading Co,UNITED ARAB EMIRATES,Unassigned,Potential
C1588,Meriaura,FINLAND,Unassigned,Potential
C2034,Mermaid Shipping Co Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C1988,Metal Chartering Co Ltd,TURKEY,Unassigned,Potential
C1770,Metch Shipping Asia DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C2035,Metch Shipping Asia DMCC (MSA),UNITED ARAB EMIRATES,Unassigned,Potential
C2133,METF Bunker Services SAL (Offshore),LEBANON,MAAZ AHMED,Potential
C1675,Metmar,TURKEY,Unassigned,Potential
C2837,Mexichem / Vestolit,COLOMBIA,SONNICH,Potential
C0893,MFH Logistics Co.,UNITED ARAB EMIRATES,Unassigned,Potential
C1686,MFH MARITIME FLEET HANDLING,QATAR,Unassigned,Potential
C0105,MICALINE SDN BHD,MALAYSIA,Unassigned,Potential
C1826,Miclyn Express Offshore (MENA),UNITED ARAB EMIRATES,Unassigned,Potential
C2036,Miclyn Offshore (Middle East & Africa) FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C2037,Middle East Fuel Distribution Co. LLC DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C1288,MIDEAST SHIP MANAGEMENT / BAHRI,UNITED ARAB EMIRATES,Unassigned,Potential
C2038,Mideast Ship Management Limited JLT,UNITED ARAB EMIRATES,Unassigned,Potential
V0714,MIDEAST SHIP MANAGMENT LIMITED DMCC,,Unassigned,Potential
C1188,MIDEAST SHIP TRADING,UNITED ARAB EMIRATES,Unassigned,Potential
C2039,Mideast Shipping & Trading,UNITED ARAB EMIRATES,Unassigned,Potential
C1778,Mideast Shipping & Trading Co. Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C2040,MIDGULF OFFSHORE SHIP CHARTERING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1472,Midgulf ,JORDAN,Unassigned,Potential
C0704,MIDSEA SHIPPING LINE COMPANY PRIVATE LIMITED,MALDIVES,Unassigned,Potential
C2041,Millennium Offshore Services Management Co,UNITED ARAB EMIRATES,Unassigned,Potential
C2856,MIN OILS UNIT-II LTD.,BANGLADESH,JAIRAJ,Potential
C2161,Mina Shipping,UNITED ARAB EMIRATES,JANINE,Potential
C2042,MINA SHIPPING DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C2043,Mineral Energy Reserves Driller Inc,UNITED ARAB EMIRATES,Unassigned,Potential
C2495,MINERVA BUNKERING (USA) LLC,UNITED STATES OF AMERICA,SASCHA,Potential
C2333,"MINH CHAU MARINE PETROLEUM SERVICE CO.,LTD",,Unassigned,Potential
C1281,MIRA INTERNATIONAL SHIPPING,UNITED ARAB EMIRATES,Unassigned,Potential
C0694,MIRAL MARINE TRANSPORT COMPANY,INDIA,Unassigned,Potential
C1387,Misha Shipping,TURKEY,Unassigned,Potential
C0362,MISUGA KAIUN HK LTD,HONG KONG,Unassigned,Potential
C1452,MIT chartering,FRANCE,Unassigned,Potential
C0551,MITSUBISHI CORPORATION,JAPAN,WILL ZHANG,Potential
C2685,"Mitsubishi Corporation Energy Co., Ltd",,Unassigned,Potential
C0631,MITSUI OSK LINES LTD,INDIA,Unassigned,Potential
C1713,MMH MANAGEMENT COMPANY LIMITED,EGYPT,Unassigned,Potential
C2296,Mobil New Zealand,,Unassigned,Potential
C0747,MODANT SEABULK NIGERIA LTD,NIGERIA,MAAZ AHMED,Potential
C2044,Mohammed Bin Masaood & Sons,UNITED ARAB EMIRATES,Unassigned,Potential
C2045,Mohammed Bin Sagar General Contracting,UNITED ARAB EMIRATES,Unassigned,Potential
C0586,MOHAN MUTHA EXPORTS PVT LTD,,Unassigned,Potential
C2317,Mohar Shipping Corporation Pte Ltd,SINGAPORE,KAREN,Potential
C0815,MOHAR SHIPPING CORPORATION PTE.LTD,SINGAPORE,Unassigned,Potential
C1501,MOL,UNITED KINGDOM,Unassigned,Potential
C1242,MOMENTUM MARINE SERVICES LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2581,MONJASA CYPRUS LTD,CYPRUS,STELLA,Potential
V0598,MONTE SARASA TRADE CORP.,MARSHALL ISLANDS,Unassigned,Potential
C0678,MOSAKHAR DARYA SHIPPING COMPANY,TEHRAN,MAAZ AHMED,Potential
C1632,Motia,ITALY,Unassigned,Potential
C2127,Moulds Petrochem FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C0696,MSC MEDITERRANEAN SHIPPING CO,SINGAPORE,WILL ZHANG,Potential
C1316,MSH SHIP MANAGEMENT,UNITED ARAB EMIRATES,Unassigned,Potential
C0493,MSI SHIP MANAGEMENT QINGDAO,SINGAPORE,WILL ZHANG,Potential
C0451,MSPL DIAMOND PTE LTD,INDIA,Unassigned,Potential
C1465,MTL Feeders Ltd,MALTA,Unassigned,Potential
C1892,MUBARAK MARINE LLC,UNITED ARAB EMIRATES,VAISHNAV,Potential
C0515,MULTAN SHIPPING PVT LTD,PAKISTAN,MAAZ AHMED,Potential
C1292,MUR SHIPPING,UNITED ARAB EMIRATES,Unassigned,Potential
C2046,MUR Shipping FZCO,UNITED ARAB EMIRATES,Unassigned,Potential
C1503,Murmansk Shipping Company,RUSSIAN FEDERATION,Unassigned,Potential
C1709,MUTAWA MARINE WORKS LLC,UNITED ARAB EMIRATES,Unassigned,Potential
MV NAVIOS MERIDIAN,MV NAVIOS MERIDIAN,,Unassigned,Potential
C2164,Naif Marine,UNITED ARAB EMIRATES,Unassigned,Potential
C1254,NAIF MARINE PSC,UNITED ARAB EMIRATES,Unassigned,Potential
C2047,Naif Marine service Co (PSC),UNITED ARAB EMIRATES,Unassigned,Potential
C1225,NAIF MARINE SERVICES CO (PSC),UNITED ARAB EMIRATES,Unassigned,Potential
C1824,Naif Marine Services Co. PVT,UNITED ARAB EMIRATES,Unassigned,Potential
C0232,"NAKHODKA-PORTBUNKER CO.,LTD",RUSSIAN FEDERATION,Unassigned,Potential
C1687,NAKILAT,QATAR,Unassigned,Potential
C1707,NAMMA SHIPPING LINES/NAMMA INTERNATIONAL MARINE SERVICES,SOUTH AFRICA,Unassigned,Potential
C1191,NAN LIAN SHIP MANAGEMENT LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2048,Naseem Al Bahar General Trading LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1727,Naseem Al Bahar General Trading LLC (UAE),UNITED ARAB EMIRATES,Unassigned,Potential
C1893,National Ajman Petroleum Company LLC (NAPCO),UNITED ARAB EMIRATES,Unassigned,Potential
C0247,NATIONAL BITUMEN CORPORATION,"KOREA, REPUBLIC OF",HYUKMIN,Potential
C2355,National Bunkering Co Ltd,,Unassigned,Potential
C2049,National Drilling Company,UNITED ARAB EMIRATES,Unassigned,Potential
C2050,National Gas Shipping Company,UNITED ARAB EMIRATES,Unassigned,Potential
C1908,National Iranian Tanker Company (Saudi Arabia),UNITED ARAB EMIRATES,Unassigned,Potential
C2051,NATIONAL MARINE DREDGING COMPANY,UNITED ARAB EMIRATES,JANINE,Potential
C1743,National Marine Dredging LLC,UNITED ARAB EMIRATES,MALEK,Potential
C1712,NATIONAL NAVIGATION COMPANY,EGYPT,Unassigned,Potential
C2052,National Petroleum Construction Company,UNITED ARAB EMIRATES,Unassigned,Potential
C0707,NATIONAL POWER SUPPLY PLC,THAILAND,Unassigned,Potential
C1900,National Shipping Company of Saudi Arabia,UNITED ARAB EMIRATES,Unassigned,Potential
C2496,NATURGY LNG Singapore PTE. LTD.,SINGAPORE,VALERIO,Potential
C2053,Nauvata Engineering Pvt. Ltd.,UNITED ARAB EMIRATES,Unassigned,Potential
C1477,Navalis Shipping,LATVIA,Unassigned,Potential
C1973,Navalmar Shipping India Pvt Ltd,INDIA,Unassigned,Potential
C2836,NAVESCO SA,COLOMBIA,SONNICH 1,Potential
C1562,Navibulgar,BULGARIA,Unassigned,Potential
C0447,NAVIG8 BULK PAN8 POOL,INDIA,Unassigned,Potential
C0688,NAVIG8 BULK POOL INC,INDIA,Unassigned,Potential
C0741,NAVIG8 BULK SUPRA8 POOL,UNITED KINGDOM,Unassigned,Potential
C0544,NAVIG8 CHEMICAL BRIZO8 POOL,INDIA,Unassigned,Potential
C0701,NAVIG8 MR TANKER POOL,SINGAPORE,WILL ZHANG,Potential
C1985,Navigation Maritime Bulgare,BULGARIA,Unassigned,Potential
C1370,Navigator Gas,UNITED KINGDOM,Unassigned,Potential
C2516,NAVIGAZIONE MONTANARI S.P.A,ITALY,VALERIO,Potential
C2054,Navimar Marine Enterprices,UNITED ARAB EMIRATES,Unassigned,Potential
C1518,Navios,GEORGIA,Unassigned,Potential
C0702,NAVIOS MARITIME PARTNERS L.P.,UNITED STATES OF AMERICA,Unassigned,Potential
C1498,Navitramp,GEORGIA,Unassigned,Potential
C1728,NAWAH Port Management  (UAE),UNITED ARAB EMIRATES,Unassigned,Potential
C1660,Naxco group,FRANCE,Unassigned,Potential
C2351,Nayada,,Unassigned,Potential
C1456,NBulkGas,TURKEY,Unassigned,Potential
C1422,NCSC,ISRAEL,Unassigned,Potential
V0742,Nereus,,Unassigned,Potential
C0386,NEW ERA SHIPPING PVT LTD,INDIA,Unassigned,Potential
C0759,NEW HAMPSHIRE TRADER SHPG LTD,UNITED KINGDOM,Unassigned,Potential
C2855,NEW HORIZONS ASPHALT PVT LTD,INDIA,JAIRAJ,Potential
C0913,NEW OCEAN,,SATNAM,Potential
C0288,NEW VISION SHIPPING S.A.,GEORGIA,Unassigned,Potential
C0439,NGM ENERGY S.A.,GEORGIA,Unassigned,Potential
C0245,NHC MARINE CO LTD,"KOREA, REPUBLIC OF",Unassigned,Potential
C0511,NICKY SHIPPING CO,GEORGIA,Unassigned,Potential
C1897,Nico International,UNITED ARAB EMIRATES,Unassigned,Potential
C2055,Nico International UAE,UNITED ARAB EMIRATES,Unassigned,Potential
C2056,Nico Middle East Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C1466,Nidera (Transgrain),NETHERLANDS,Unassigned,Potential
C2057,Nielsen & Kilbourne LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1157,NIGERIA LNG LIMITED,NIGERIA,Unassigned,Potential
V0273,NILUFER KUTUR/ NLF LUBE TRADE,,Unassigned,Potential
C2136,NIMEX PETROLEUM DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C2573,"NINGBO HENGHOU INDUSTRIES CO., LTD",CHINA,Unassigned,Potential
C0417,NIOVIS SHIPPING COMPANY S.A.,GEORGIA,Unassigned,Potential
C0391,NIPPON YUSEN KABUSHIKI KAISHA,JAPAN,Unassigned,Potential
C2058,Nishant Import Export LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0632,NISSEN KAIUN COMPANY LIMITED,JAPAN,WILL ZHANG,Potential
C1569,Nitro shipping,RUSSIAN FEDERATION,Unassigned,Potential
C2059,Nivo Middle East Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C1795,NMT International FZCO,UNITED ARAB EMIRATES,Unassigned,Potential
C2060,Noah Ship Management,UNITED ARAB EMIRATES,Unassigned,Potential
C2513,NOBLE CHARTERING SINGAPORE,SINGAPORE,VALERIO,Potential
C0709,NOBLE GROUP LIMITED,HONG KONG,Unassigned,Potential
C1598,Nor Lines,NORWAY,Unassigned,Potential
C1486,Norbulk,UNITED KINGDOM,Unassigned,Potential
C0665,NORDANA LINE A/S,DENMARK,Unassigned,Potential
C1526,Norden,DENMARK,Unassigned,Potential
C0705,NORDEN A/S DAMPSKIBSSELSKABET,DENMARK,Unassigned,Potential
C0497,NORDEN TANKERS & BULKERS INDIA,INDIA,Unassigned,Potential
C0799,NORDIC MARINE OIL,,SATNAM,Potential
C1535,Nordic Tankers,DENMARK,Unassigned,Potential
C2061,Nordic Tankers DA-Desk,UNITED ARAB EMIRATES,Unassigned,Potential
C0535,NORDSTRAND,GERMANY,Unassigned,Potential
C0112,NORFIN OFFSHORE PTE LTD,SINGAPORE,WILL ZHANG,Potential
C2187,NORMED INTERNATIONAL B.V,TURKEY,ARZU,Potential
C2178,Normed International B.V/Normed Denizcilik Tasimacilik Ve Tic. A.S.,,Unassigned,Potential
C1560,Norsul,BRAZIL,Unassigned,Potential
C1342,North Sea Tankers,NETHERLANDS,Unassigned,Potential
C1706,NORTH STAR SHIPPING KSCC,KUWAIT,Unassigned,Potential
C2343,Northstar NV,,Unassigned,Potential
C1570,North-western shipping,RUSSIAN FEDERATION,Unassigned,Potential
C2772,Norvic Shipping Middle East DMCC,UNITED ARAB EMIRATES,SASCHA,Potential
C0114,NOVA CARRIERS (SINGAPORE) PTE LTD,SINGAPORE,Unassigned,Potential
C1359,Nova Marine,SWITZERLAND,Unassigned,Potential
V0654,Nova Seas Gmbh,GERMANY,MALEK,Potential
C1365,Novamar,ISRAEL,Unassigned,Potential
C2554,NOVAMARINE CARRIERS SA,SWITZERLAND,VALERIO,Potential
C1435,Novatek,SWITZERLAND,Unassigned,Potential
C2062,Novstar Shipping & Marine Services Co. LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1492,NS United,UNITED KINGDOM,Unassigned,Potential
C0492,NS UNITED KAIUN KAISHA LTD,JAPAN,WILL ZHANG,Potential
C0818,NUSTAR TERMINALS MARINE SERVICES N.V.,NETHERLANDS,Unassigned,Potential
C2519,NUSTAR TERMINALS MARINE SERVICES N.V.  D.B.A. GTI STATIA TERMINALS MARINE,NETHERLANDS,SATNAM,Potential
C0540,NYK BULK & PROJECTS CARRIERS,JAPAN,Unassigned,Potential
C0398,NYK LINE,INDIA,Unassigned,Potential
C0548,NYK SHIP MANAGEMENT COMPANY LIMITED,JAPAN,WILL ZHANG,Potential
C1004,Oasis Maritime Services LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1744,Oasis Martime Service,UNITED ARAB EMIRATES,Unassigned,Potential
C0668,OBROVAC SHIPPING LTD,CROATIA,Unassigned,Potential
C0307,OCEAN AGENCIES LIMITED,UNITED KINGDOM,Unassigned,Potential
C1005,Ocean Bulk DXB,UNITED ARAB EMIRATES,Unassigned,Potential
C1006,Ocean Bulk Shipping L.L.C,UNITED ARAB EMIRATES,Unassigned,Potential
C1801,Ocean Bulk Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2254,OCEAN BUNKERING SERVICES (PTE) LTD,SINGAPORE,Unassigned,Potential
OCEAN ELEVEN,OCEAN ELEVEN SHIPPING CORP.,,Unassigned,Potential
C0116,OCEAN ENERGY SUPPLY (SINGAPORE) PTE LTD,,Unassigned,Potential
C1912,Ocean Marine Shipping L.L.C.,UNITED ARAB EMIRATES,KUROSH,Potential
C1786,Ocean Marine Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1163,OCEAN MARINE TANKERS NIGERIA LIMITED,NIGERIA,Unassigned,Potential
C0625,OCEAN MULTIPURPOSE SCHIFFFAHRT,GERMANY,Unassigned,Potential
C2600,OCEAN OIL MARINE PTE LTD,,VIKASH,Potential
C1914,Ocean Shell Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0246,"OCEAN SHIPPING CO.,LTD","KOREA, REPUBLIC OF",Unassigned,Potential
C0427,OCEAN SPARKLE LIMITED,INDIA,Unassigned,Potential
C0414,OCEAN TANKERS (PRIVATE) LIMITED,SINGAPORE,WILL ZHANG,Potential
C2574,OCEAN VENTURE SHIPPING PTE LTD,SINGAPORE,CHONG HAN,Potential
C1915,Oceanbulk Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2358,OCEANCONNECT,,Unassigned,Potential
C1007,Oceaneering OIS ME LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0309,OCEANGOLD TANKERS INCORPORATED,GEORGIA,Unassigned,Potential
C1183,OCEANIC SHIP MANAGEMENT FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C1008,Oceanking Survey Services FZC,UNITED ARAB EMIRATES,Unassigned,Potential
C0587,OCEANLANCE MARITIME CO LTD,,Unassigned,Potential
C1009,Oceanmasters L.L.C.,UNITED ARAB EMIRATES,Unassigned,Potential
C0120,OCEANPORT SHIPPING PTE LTD,SINGAPORE,Unassigned,Potential
C1421,OCP Group,MOZAMBIQUE,Unassigned,Potential
C0361,ODFJELL ASIA II PRIVATE LIMITED,SINGAPORE,WILL ZHANG,Potential
C0569,OEL ( TRANSWORLD GROUP ),,Unassigned,Potential
C1917,Offshore Express,UNITED ARAB EMIRATES,Unassigned,Potential
C1010,OGF Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C2703,Oil and Gaz,,Unassigned,Potential
C0647,OIL AND NATURAL GAS CORPORATION LIMITED (ONGC),INDIA,Unassigned,Potential
C0121,OIL BUNKERS PTE LTD,SINGAPORE,Unassigned,Potential
C0822,OIL CHART,,SATNAM,Potential
C0122,OIL MARKETING & TRADING INTERNATIONAL FZC,,Unassigned,Potential
C2457,Oilburg,,Unassigned,Potential
C1011,Oilibya,UNITED ARAB EMIRATES,Unassigned,Potential
C1307,OILMAR SHIPPING AND CHARTERING DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C0364,OKOUCHI KAIUN K.K,JAPAN,WILL ZHANG,Potential
C1574,OL Shipping Group - Oesterreichischer Lloyd Seereederi (Cyprus) Ltd,CYPRUS,Unassigned,Potential
C1553,Oldendorff,GERMAN DEMOCRATIC REPUBLIC,Unassigned,Potential
C0287,OLDENDORFF CARRIERS GMBH & CO,GERMANY,Unassigned,Potential
C1012,Oleum DWC-LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2146,Olympic Shipping,,Unassigned,Potential
C1013,Oman Charter Company SAOC,UNITED ARAB EMIRATES,Unassigned,Potential
C2065,OMAN INTERNATIONAL INTERNATIONAL,UNITED ARAB EMIRATES,Unassigned,Potential
C1014,Oman Ship Management Company SAOC,UNITED ARAB EMIRATES,Unassigned,Potential
C1015,Oman Shipping Company SAOC,UNITED ARAB EMIRATES,Unassigned,Potential
C1016,OMC Ship Management LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0462,OMCI,INDIA,Unassigned,Potential
C2192,OMSAN SHIPPING,TURKEY,ARZU,Potential
C2117,Omsan Shipping Ltd.,TURKEY,Unassigned,Potential
C1443,Onego Shipping & Chartering BV,NETHERLANDS,Unassigned,Potential
C1177,ONEX DMCC/QAIWAN GROUP,UNITED ARAB EMIRATES,Unassigned,Potential
C1269,OPECS NAVIGATIONS,PAKISTAN,Unassigned,Potential
C2068,OPERA S.A.,GEORGIA,Unassigned,Potential
C2217,Oras Denizcilik ve Tic. Ltd. Şti.,TURKEY,Unassigned,Potential
C2182,ORDER SHIPPING CO LTD.,GEORGIA,Unassigned,Potential
C0670,ORIENT EXPRESS LINES INC,SINGAPORE,WILL ZHANG,Potential
C0770,ORIENT MARINE COMPANY LIMITED,JAPAN,WILL ZHANG,Potential
C1918,Orient Oil Company LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0357,ORIENT OVERSEAS CONTAINER LINE,INDIA,Unassigned,Potential
C1742,Oriental MES Logistics,UNITED ARAB EMIRATES,Unassigned,Potential
C2279,Oryx Energies,,SATNAM,Potential
C0383,OSKAR WEHR KG (GMBH & COMPANY),GERMANY,Unassigned,Potential
C1921,Osman Ship Management JLT,UNITED ARAB EMIRATES,Unassigned,Potential
C1323,OSMAN SHIPPING COMPANY,UNITED ARAB EMIRATES,Unassigned,Potential
C1017,Osman Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1595,Ostensjo,NORWAY,Unassigned,Potential
C0758,OSTLAND BRIESE SCHIFFAHRTS,GERMANY,Unassigned,Potential
C0745,OUNAS SAS,FRANCE,Unassigned,Potential
V0731,OUR ART STUDIO PRIVATE LIMITED,,Unassigned,Potential
C1018,Oyster Cargo and Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0335,P.T. MUSIM MAS GROUP,INDONESIA,Unassigned,Potential
